"from","to","sessionid","state","year","upper"
"Michael McAuliffe","Jehan Gordon","ILL16","IL","16","L"
"LaShawn Ford","Jehan Gordon","ILL16","IL","16","L"
"John Cabello","Jehan Gordon","ILL16","IL","16","L"
"John Anthony","Jehan Gordon","ILL16","IL","16","L"
"Raymond Poe","Frank Mautino","ILL16","IL","16","L"
"Sue Scherer","Frank Mautino","ILL16","IL","16","L"
"Tom Demmer","Frank Mautino","ILL16","IL","16","L"
"Edward Acevedo","Elgie Sims","ILL16","IL","16","L"
"Thomas Bennett","Elgie Sims","ILL16","IL","16","L"
"Margo McDermed","Elgie Sims","ILL16","IL","16","L"
"Robert Pritchard","Elgie Sims","ILL16","IL","16","L"
"Christian Mitchell","Elgie Sims","ILL16","IL","16","L"
"Dan Brady","Charles Meier","ILL16","IL","16","L"
"John Cavaletto","Charles Meier","ILL16","IL","16","L"
"Randy Frese","Charles Meier","ILL16","IL","16","L"
"Peter Breen","Charles Meier","ILL16","IL","16","L"
"Scott Drury","Charles Meier","ILL16","IL","16","L"
"Sue Scherer","Bill Mitchell","ILL16","IL","16","L"
"Mark Batinick","Bill Mitchell","ILL16","IL","16","L"
"David Reis","Bill Mitchell","ILL16","IL","16","L"
"Jim Durkin","Adam Brown","ILL16","IL","16","L"
"Dan Brady","Adam Brown","ILL16","IL","16","L"
"Peter Breen","Adam Brown","ILL16","IL","16","L"
"Mark Batinick","Adam Brown","ILL16","IL","16","L"
"Scott Drury","Adam Brown","ILL16","IL","16","L"
"Robyn Gabel","Adam Brown","ILL16","IL","16","L"
"Fred Crespo","Anna Moeller","ILL16","IL","16","L"
"Jim Durkin","Mike Smiddy","ILL16","IL","16","L"
"Margo McDermed","Mike Smiddy","ILL16","IL","16","L"
"David McSweeney","Mike Smiddy","ILL16","IL","16","L"
"Kelly Burke","Deborah Conroy","ILL16","IL","16","L"
"LaShawn Ford","Deborah Conroy","ILL16","IL","16","L"
"David Harris","Deborah Conroy","ILL16","IL","16","L"
"Arthur Turner","Deborah Conroy","ILL16","IL","16","L"
"Charles Meier","Al Riley","ILL16","IL","16","L"
"Scott Drury","Al Riley","ILL16","IL","16","L"
"Brian Stewart","Al Riley","ILL16","IL","16","L"
"Arthur Turner","Al Riley","ILL16","IL","16","L"
"Linda Chapa LaVia","Kenneth Dunkin","ILL16","IL","16","L"
"Donald Moffitt","Tim Butler","ILL16","IL","16","L"
"Mark Batinick","Tim Butler","ILL16","IL","16","L"
"Will Guzzardi","Tim Butler","ILL16","IL","16","L"
"John Anthony","Tim Butler","ILL16","IL","16","L"
"Bill Mitchell","Sara Wojcicki Jimenez","ILL16","IL","16","L"
"Mike Fortner","Peter Breen","ILL16","IL","16","L"
"Dan Brady","Peter Breen","ILL16","IL","16","L"
"Kenneth Dunkin","Peter Breen","ILL16","IL","16","L"
"Brandon Phelps","Peter Breen","ILL16","IL","16","L"
"Robyn Gabel","Peter Breen","ILL16","IL","16","L"
"Emanuel Welch","Peter Breen","ILL16","IL","16","L"
"Donald Moffitt","Avery Bourne","ILL16","IL","16","L"
"Peter Breen","Avery Bourne","ILL16","IL","16","L"
"Mark Batinick","Avery Bourne","ILL16","IL","16","L"
"Dan Brady","Sue Scherer","ILL16","IL","16","L"
"John Cavaletto","Sue Scherer","ILL16","IL","16","L"
"Kelly Burke","Sue Scherer","ILL16","IL","16","L"
"Adam Brown","Sue Scherer","ILL16","IL","16","L"
"Barbara Wheeler","Sue Scherer","ILL16","IL","16","L"
"Robert Pritchard","Sue Scherer","ILL16","IL","16","L"
"Jaime Andrade","Sue Scherer","ILL16","IL","16","L"
"Donald Moffitt","Sheri Jesiel","ILL16","IL","16","L"
"Peter Breen","Sheri Jesiel","ILL16","IL","16","L"
"Joe Sosnowski","Sheri Jesiel","ILL16","IL","16","L"
"Mary Flowers","Sheri Jesiel","ILL16","IL","16","L"
"Terri Bryant","Sheri Jesiel","ILL16","IL","16","L"
"Jim Durkin","Michael McAuliffe","ILL16","IL","16","L"
"Randy Frese","Michael McAuliffe","ILL16","IL","16","L"
"Michael Zalewski","Michael McAuliffe","ILL16","IL","16","L"
"Mark Batinick","Michael McAuliffe","ILL16","IL","16","L"
"Terri Bryant","Michael McAuliffe","ILL16","IL","16","L"
"Luis Arroyo","Michael McAuliffe","ILL16","IL","16","L"
"Christopher Davidsmeyer","Margo McDermed","ILL16","IL","16","L"
"Ron Sandack","Margo McDermed","ILL16","IL","16","L"
"Silvana Tabares","Margo McDermed","ILL16","IL","16","L"
"Charles Meier","Joe Sosnowski","ILL16","IL","16","L"
"Barbara Wheeler","Joe Sosnowski","ILL16","IL","16","L"
"Ron Sandack","Joe Sosnowski","ILL16","IL","16","L"
"Jack Franks","Joe Sosnowski","ILL16","IL","16","L"
"Charles Meier","Jeanne Ives","ILL16","IL","16","L"
"Sheri Jesiel","Jeanne Ives","ILL16","IL","16","L"
"Christine Winger","Ed Sullivan","ILL16","IL","16","L"
"Robert Rita","Ed Sullivan","ILL16","IL","16","L"
"Christopher Davidsmeyer","Ed Sullivan","ILL16","IL","16","L"
"Al Riley","Ed Sullivan","ILL16","IL","16","L"
"Lawrence Walsh","Ed Sullivan","ILL16","IL","16","L"
"Sue Scherer","Barbara Wheeler","ILL16","IL","16","L"
"Jeanne Ives","Barbara Wheeler","ILL16","IL","16","L"
"Ann Williams","Barbara Wheeler","ILL16","IL","16","L"
"Kelly Burke","Andre Thapedi","ILL16","IL","16","L"
"Elaine Nekritz","Andre Thapedi","ILL16","IL","16","L"
"Adam Brown","Andre Thapedi","ILL16","IL","16","L"
"Stephanie Kifowit","Andre Thapedi","ILL16","IL","16","L"
"David McSweeney","Andre Thapedi","ILL16","IL","16","L"
"Elizabeth Hernandez","Andre Thapedi","ILL16","IL","16","L"
"Jim Durkin","Michael Tryon","ILL16","IL","16","L"
"Michael McAuliffe","Michael Tryon","ILL16","IL","16","L"
"Mark Batinick","Michael Tryon","ILL16","IL","16","L"
"Michelle Mussman","Michael Tryon","ILL16","IL","16","L"
"Lou Lang","Michael Tryon","ILL16","IL","16","L"
"Lawrence Walsh","Michael Tryon","ILL16","IL","16","L"
"Greg Harris","Michael Tryon","ILL16","IL","16","L"
"Dan Brady","Mark Batinick","ILL16","IL","16","L"
"Kelly Burke","Mark Batinick","ILL16","IL","16","L"
"Charles Meier","Mark Batinick","ILL16","IL","16","L"
"Ed Sullivan","Mark Batinick","ILL16","IL","16","L"
"Charles Meier","Keith Wheeler","ILL16","IL","16","L"
"Anna Moeller","Keith Wheeler","ILL16","IL","16","L"
"Deborah Conroy","Keith Wheeler","ILL16","IL","16","L"
"Sheri Jesiel","Keith Wheeler","ILL16","IL","16","L"
"Andre Thapedi","Keith Wheeler","ILL16","IL","16","L"
"Stephanie Kifowit","Keith Wheeler","ILL16","IL","16","L"
"Patrick Verschoore","Keith Wheeler","ILL16","IL","16","L"
"Christine Winger","Jerry Costello","ILL16","IL","16","L"
"Mark Batinick","Jerry Costello","ILL16","IL","16","L"
"Brian Stewart","Jerry Costello","ILL16","IL","16","L"
"LaShawn Ford","Andrew Skoog","ILL16","IL","16","L"
"Randy Frese","Daniel Beiser","ILL16","IL","16","L"
"Sam Yingling","Daniel Beiser","ILL16","IL","16","L"
"Robyn Gabel","Daniel Beiser","ILL16","IL","16","L"
"Eddie Lee Jackson","Daniel Beiser","ILL16","IL","16","L"
"Peter Breen","Brandon Phelps","ILL16","IL","16","L"
"Michelle Mussman","Brandon Phelps","ILL16","IL","16","L"
"Terri Bryant","Brandon Phelps","ILL16","IL","16","L"
"Christian Mitchell","Brandon Phelps","ILL16","IL","16","L"
"Jim Durkin","Sonya Harper","ILL16","IL","16","L"
"Elgie Sims","Sonya Harper","ILL16","IL","16","L"
"Jaime Andrade","Sonya Harper","ILL16","IL","16","L"
"Thomas Bennett","Thomas Morrison","ILL16","IL","16","L"
"Charles Meier","Thomas Morrison","ILL16","IL","16","L"
"Tom Demmer","Thomas Morrison","ILL16","IL","16","L"
"Brian Stewart","Thomas Morrison","ILL16","IL","16","L"
"Margo McDermed","Stephanie Kifowit","ILL16","IL","16","L"
"Jeanne Ives","Stephanie Kifowit","ILL16","IL","16","L"
"Anthony DeLuca","Stephanie Kifowit","ILL16","IL","16","L"
"Elaine Nekritz","Scott Drury","ILL16","IL","16","L"
"Sue Scherer","Scott Drury","ILL16","IL","16","L"
"Thomas Bennett","Ron Sandack","ILL16","IL","16","L"
"Charles Meier","Ron Sandack","ILL16","IL","16","L"
"Michael McAuliffe","Ron Sandack","ILL16","IL","16","L"
"Scott Drury","Ron Sandack","ILL16","IL","16","L"
"David McSweeney","Ron Sandack","ILL16","IL","16","L"
"Ann Williams","Ron Sandack","ILL16","IL","16","L"
"Christopher Davidsmeyer","Natalie Manley","ILL16","IL","16","L"
"Joe Sosnowski","Natalie Manley","ILL16","IL","16","L"
"Scott Drury","Natalie Manley","ILL16","IL","16","L"
"Anthony DeLuca","Natalie Manley","ILL16","IL","16","L"
"Dan Brady","Michelle Mussman","ILL16","IL","16","L"
"Anna Moeller","Michelle Mussman","ILL16","IL","16","L"
"Mary Flowers","Michelle Mussman","ILL16","IL","16","L"
"Scott Drury","Martin Moylan","ILL16","IL","16","L"
"Monique Davis","Martin Moylan","ILL16","IL","16","L"
"LaShawn Ford","Martin Moylan","ILL16","IL","16","L"
"Dan Brady","Dwight Kay","ILL16","IL","16","L"
"Kelly Burke","Dwight Kay","ILL16","IL","16","L"
"Bill Mitchell","Dwight Kay","ILL16","IL","16","L"
"Jeanne Ives","Dwight Kay","ILL16","IL","16","L"
"Ed Sullivan","Dwight Kay","ILL16","IL","16","L"
"Arthur Turner","Dwight Kay","ILL16","IL","16","L"
"Charles Meier","David Reis","ILL16","IL","16","L"
"Sue Scherer","David Reis","ILL16","IL","16","L"
"Charles Meier","David McSweeney","ILL16","IL","16","L"
"Kenneth Dunkin","David McSweeney","ILL16","IL","16","L"
"Peter Breen","David McSweeney","ILL16","IL","16","L"
"Ron Sandack","David McSweeney","ILL16","IL","16","L"
"Anthony DeLuca","David McSweeney","ILL16","IL","16","L"
"Arthur Turner","David McSweeney","ILL16","IL","16","L"
"Elgie Sims","Anthony DeLuca","ILL16","IL","16","L"
"Jeanne Ives","Anthony DeLuca","ILL16","IL","16","L"
"Michael Tryon","Anthony DeLuca","ILL16","IL","16","L"
"Thomas Morrison","Anthony DeLuca","ILL16","IL","16","L"
"Lawrence Walsh","Anthony DeLuca","ILL16","IL","16","L"
"Eddie Lee Jackson","Anthony DeLuca","ILL16","IL","16","L"
"Robert Rita","Tom Demmer","ILL16","IL","16","L"
"John Cavaletto","Tom Demmer","ILL16","IL","16","L"
"William Davis","Tom Demmer","ILL16","IL","16","L"
"Peter Breen","Tom Demmer","ILL16","IL","16","L"
"Jeanne Ives","Tom Demmer","ILL16","IL","16","L"
"Andre Thapedi","Tom Demmer","ILL16","IL","16","L"
"Mark Batinick","Tom Demmer","ILL16","IL","16","L"
"Lawrence Walsh","Tom Demmer","ILL16","IL","16","L"
"Greg Harris","Tom Demmer","ILL16","IL","16","L"
"Elizabeth Hernandez","Tom Demmer","ILL16","IL","16","L"
"Kelly Burke","Robert Pritchard","ILL16","IL","16","L"
"Christopher Davidsmeyer","Robert Pritchard","ILL16","IL","16","L"
"Jay Hoffman","Robert Pritchard","ILL16","IL","16","L"
"Thomas Bennett","Robert Pritchard","ILL16","IL","16","L"
"Thaddeus Jones","Robert Pritchard","ILL16","IL","16","L"
"Charles Meier","Robert Pritchard","ILL16","IL","16","L"
"Andre Thapedi","Robert Pritchard","ILL16","IL","16","L"
"Stephanie Kifowit","Robert Pritchard","ILL16","IL","16","L"
"Mary Flowers","Robert Pritchard","ILL16","IL","16","L"
"Kelly Burke","Linda Chapa LaVia","ILL16","IL","16","L"
"Anna Moeller","Linda Chapa LaVia","ILL16","IL","16","L"
"Terri Bryant","Linda Chapa LaVia","ILL16","IL","16","L"
"Margo McDermed","Camille Lilly","ILL16","IL","16","L"
"Mike Fortner","Steven Andersson","ILL16","IL","16","L"
"Jeanne Ives","Steven Andersson","ILL16","IL","16","L"
"Ed Sullivan","Steven Andersson","ILL16","IL","16","L"
"Mike Smiddy","Rita Mayfield","ILL16","IL","16","L"
"Al Riley","Monique Davis","ILL16","IL","16","L"
"Andre Thapedi","Monique Davis","ILL16","IL","16","L"
"Sara Feigenholtz","Monique Davis","ILL16","IL","16","L"
"Ann Williams","Monique Davis","ILL16","IL","16","L"
"Kelly Burke","Mary Flowers","ILL16","IL","16","L"
"Thomas Bennett","Mary Flowers","ILL16","IL","16","L"
"Ed Sullivan","Mary Flowers","ILL16","IL","16","L"
"Brandon Phelps","Mary Flowers","ILL16","IL","16","L"
"Stephanie Kifowit","Mary Flowers","ILL16","IL","16","L"
"Emanuel Welch","Mary Flowers","ILL16","IL","16","L"
"Mike Fortner","Terri Bryant","ILL16","IL","16","L"
"Dan Brady","Terri Bryant","ILL16","IL","16","L"
"Thomas Bennett","Terri Bryant","ILL16","IL","16","L"
"Adam Brown","Terri Bryant","ILL16","IL","16","L"
"Tim Butler","Terri Bryant","ILL16","IL","16","L"
"Peter Breen","Terri Bryant","ILL16","IL","16","L"
"Avery Bourne","Terri Bryant","ILL16","IL","16","L"
"Barbara Wheeler","Terri Bryant","ILL16","IL","16","L"
"Mark Batinick","Terri Bryant","ILL16","IL","16","L"
"Greg Harris","Terri Bryant","ILL16","IL","16","L"
"Emily McAsey","Terri Bryant","ILL16","IL","16","L"
"Robert Rita","Norine Hammond","ILL16","IL","16","L"
"Charles Meier","Norine Hammond","ILL16","IL","16","L"
"Peter Breen","Norine Hammond","ILL16","IL","16","L"
"Andre Thapedi","Norine Hammond","ILL16","IL","16","L"
"Mark Batinick","Norine Hammond","ILL16","IL","16","L"
"Laura Fine","Norine Hammond","ILL16","IL","16","L"
"Jack Franks","Norine Hammond","ILL16","IL","16","L"
"Jim Durkin","Will Guzzardi","ILL16","IL","16","L"
"Anna Moeller","Will Guzzardi","ILL16","IL","16","L"
"Michael Tryon","Will Guzzardi","ILL16","IL","16","L"
"Stephanie Kifowit","Will Guzzardi","ILL16","IL","16","L"
"LaShawn Ford","Will Guzzardi","ILL16","IL","16","L"
"Christian Mitchell","Will Guzzardi","ILL16","IL","16","L"
"Arthur Turner","Will Guzzardi","ILL16","IL","16","L"
"John Cavaletto","Silvana Tabares","ILL16","IL","16","L"
"Margo McDermed","Silvana Tabares","ILL16","IL","16","L"
"Natalie Manley","Silvana Tabares","ILL16","IL","16","L"
"Litesa Wallace","Silvana Tabares","ILL16","IL","16","L"
"John Cabello","Silvana Tabares","ILL16","IL","16","L"
"Keith Sommer","Sara Feigenholtz","ILL16","IL","16","L"
"Christopher Davidsmeyer","Sara Feigenholtz","ILL16","IL","16","L"
"Marcus Evans","Sara Feigenholtz","ILL16","IL","16","L"
"Joe Sosnowski","Sara Feigenholtz","ILL16","IL","16","L"
"Thomas Bennett","Sam Yingling","ILL16","IL","16","L"
"Anthony DeLuca","Sam Yingling","ILL16","IL","16","L"
"Jim Durkin","Robyn Gabel","ILL16","IL","16","L"
"Marcus Evans","Robyn Gabel","ILL16","IL","16","L"
"Elgie Sims","Robyn Gabel","ILL16","IL","16","L"
"Lou Lang","Robyn Gabel","ILL16","IL","16","L"
"Jaime Andrade","Robyn Gabel","ILL16","IL","16","L"
"Elaine Nekritz","Robert Martwick","ILL16","IL","16","L"
"Mark Batinick","Robert Martwick","ILL16","IL","16","L"
"Anthony DeLuca","Robert Martwick","ILL16","IL","16","L"
"Christine Winger","Patrick Verschoore","ILL16","IL","16","L"
"Scott Drury","Patrick Verschoore","ILL16","IL","16","L"
"Luis Arroyo","Patrick Verschoore","ILL16","IL","16","L"
"Lawrence Walsh","Patrick Verschoore","ILL16","IL","16","L"
"Robert Rita","Patricia Bellock","ILL16","IL","16","L"
"William Davis","Patricia Bellock","ILL16","IL","16","L"
"Sheri Jesiel","Patricia Bellock","ILL16","IL","16","L"
"Joe Sosnowski","Patricia Bellock","ILL16","IL","16","L"
"David Reis","Patricia Bellock","ILL16","IL","16","L"
"Lawrence Walsh","Patricia Bellock","ILL16","IL","16","L"
"Kathleen Willis","Patricia Bellock","ILL16","IL","16","L"
"Marcus Evans","Pamela Reaves-Harris","ILL16","IL","16","L"
"Natalie Manley","Pamela Reaves-Harris","ILL16","IL","16","L"
"Peter Breen","Luis Arroyo","ILL16","IL","16","L"
"Jack Franks","Luis Arroyo","ILL16","IL","16","L"
"Michael Zalewski","Lou Lang","ILL16","IL","16","L"
"Stephanie Kifowit","Lou Lang","ILL16","IL","16","L"
"Scott Drury","Lou Lang","ILL16","IL","16","L"
"Andre Thapedi","Litesa Wallace","ILL16","IL","16","L"
"Pamela Reaves-Harris","Litesa Wallace","ILL16","IL","16","L"
"Jaime Andrade","Litesa Wallace","ILL16","IL","16","L"
"Donald Moffitt","Lawrence Walsh","ILL16","IL","16","L"
"John Cavaletto","LaShawn Ford","ILL16","IL","16","L"
"Mike Smiddy","LaShawn Ford","ILL16","IL","16","L"
"Edward Acevedo","Kathleen Willis","ILL16","IL","16","L"
"Thomas Bennett","Kathleen Willis","ILL16","IL","16","L"
"Elaine Nekritz","Kathleen Willis","ILL16","IL","16","L"
"Michael Zalewski","Kathleen Willis","ILL16","IL","16","L"
"Steven Andersson","Kathleen Willis","ILL16","IL","16","L"
"Emily McAsey","Kathleen Willis","ILL16","IL","16","L"
"Cynthia Soto","Kathleen Willis","ILL16","IL","16","L"
"John Cavaletto","John D'Amico","ILL16","IL","16","L"
"Scott Drury","John D'Amico","ILL16","IL","16","L"
"Luis Arroyo","John D'Amico","ILL16","IL","16","L"
"Thomas Bennett","John Cabello","ILL16","IL","16","L"
"Charles Meier","John Cabello","ILL16","IL","16","L"
"Peter Breen","John Cabello","ILL16","IL","16","L"
"Joe Sosnowski","John Cabello","ILL16","IL","16","L"
"David McSweeney","John Cabello","ILL16","IL","16","L"
"Terri Bryant","John Cabello","ILL16","IL","16","L"
"Ann Williams","John Cabello","ILL16","IL","16","L"
"Dan Brady","John Anthony","ILL16","IL","16","L"
"John Cavaletto","John Anthony","ILL16","IL","16","L"
"Charles Meier","John Anthony","ILL16","IL","16","L"
"Sue Scherer","John Anthony","ILL16","IL","16","L"
"Jeanne Ives","John Anthony","ILL16","IL","16","L"
"Tom Demmer","John Anthony","ILL16","IL","16","L"
"Lawrence Walsh","John Anthony","ILL16","IL","16","L"
"Frances Hurley","John Anthony","ILL16","IL","16","L"
"Jim Durkin","Jaime Andrade","ILL16","IL","16","L"
"Edward Acevedo","Jaime Andrade","ILL16","IL","16","L"
"Margo McDermed","Jaime Andrade","ILL16","IL","16","L"
"Andre Thapedi","Jaime Andrade","ILL16","IL","16","L"
"Ann Williams","Jaime Andrade","ILL16","IL","16","L"
"Michael Unes","Jack Franks","ILL16","IL","16","L"
"Thomas Bennett","Jack Franks","ILL16","IL","16","L"
"Barbara Currie","Jack Franks","ILL16","IL","16","L"
"David Harris","Jack Franks","ILL16","IL","16","L"
"Robert Rita","Greg Harris","ILL16","IL","16","L"
"Keith Sommer","Greg Harris","ILL16","IL","16","L"
"Michelle Mussman","Greg Harris","ILL16","IL","16","L"
"Martin Moylan","Greg Harris","ILL16","IL","16","L"
"Lawrence Walsh","Greg Harris","ILL16","IL","16","L"
"Jaime Andrade","Greg Harris","ILL16","IL","16","L"
"David Harris","Greg Harris","ILL16","IL","16","L"
"Brian Stewart","Greg Harris","ILL16","IL","16","L"
"Kelly Burke","Frances Hurley","ILL16","IL","16","L"
"Donald Moffitt","Frances Hurley","ILL16","IL","16","L"
"Christopher Davidsmeyer","Frances Hurley","ILL16","IL","16","L"
"Frank Mautino","Emily McAsey","ILL16","IL","16","L"
"Andrew Skoog","Emily McAsey","ILL16","IL","16","L"
"John Anthony","Emily McAsey","ILL16","IL","16","L"
"Edward Acevedo","Emanuel Welch","ILL16","IL","16","L"
"Thomas Bennett","Emanuel Welch","ILL16","IL","16","L"
"Mike Smiddy","Emanuel Welch","ILL16","IL","16","L"
"Andrew Skoog","Emanuel Welch","ILL16","IL","16","L"
"Brandon Phelps","Emanuel Welch","ILL16","IL","16","L"
"Monique Davis","Emanuel Welch","ILL16","IL","16","L"
"Pamela Reaves-Harris","Emanuel Welch","ILL16","IL","16","L"
"Jaime Andrade","Emanuel Welch","ILL16","IL","16","L"
"Emily McAsey","Emanuel Welch","ILL16","IL","16","L"
"John Cavaletto","Elizabeth Hernandez","ILL16","IL","16","L"
"Randy Frese","Elizabeth Hernandez","ILL16","IL","16","L"
"Elgie Sims","Elizabeth Hernandez","ILL16","IL","16","L"
"Andre Thapedi","Elizabeth Hernandez","ILL16","IL","16","L"
"Thomas Morrison","Elizabeth Hernandez","ILL16","IL","16","L"
"Anthony DeLuca","Elizabeth Hernandez","ILL16","IL","16","L"
"Emily McAsey","Elizabeth Hernandez","ILL16","IL","16","L"
"Donald Moffitt","Eddie Lee Jackson","ILL16","IL","16","L"
"Michael Zalewski","David Leitch","ILL16","IL","16","L"
"David Harris","David Leitch","ILL16","IL","16","L"
"Mike Fortner","David Harris","ILL16","IL","16","L"
"Christopher Davidsmeyer","David Harris","ILL16","IL","16","L"
"Keith Wheeler","David Harris","ILL16","IL","16","L"
"Jaime Andrade","David Harris","ILL16","IL","16","L"
"Jim Durkin","Cynthia Soto","ILL16","IL","16","L"
"John Cavaletto","Cynthia Soto","ILL16","IL","16","L"
"Sue Scherer","Cynthia Soto","ILL16","IL","16","L"
"Sara Feigenholtz","Cynthia Soto","ILL16","IL","16","L"
"John Cabello","Cynthia Soto","ILL16","IL","16","L"
"Jaime Andrade","Cynthia Soto","ILL16","IL","16","L"
"Sue Scherer","Christian Mitchell","ILL16","IL","16","L"
"Stephanie Kifowit","Christian Mitchell","ILL16","IL","16","L"
"Jack Franks","Christian Mitchell","ILL16","IL","16","L"
"Elgie Sims","Carol Ammons","ILL16","IL","16","L"
"Terri Bryant","Carol Ammons","ILL16","IL","16","L"
"Sue Scherer","Brian Stewart","ILL16","IL","16","L"
"Lawrence Walsh","Brian Stewart","ILL16","IL","16","L"
"Stephanie Kifowit","Arthur Turner","ILL16","IL","16","L"
"Sam Yingling","Arthur Turner","ILL16","IL","16","L"
"Jaime Andrade","Arthur Turner","ILL16","IL","16","L"
"Elgie Sims","Ann Williams","ILL16","IL","16","L"
"Michael Tryon","Ann Williams","ILL16","IL","16","L"
"Martin Moylan","Ann Williams","ILL16","IL","16","L"
"LaShawn Ford","Ann Williams","ILL16","IL","16","L"
"Emily McAsey","Ann Williams","ILL16","IL","16","L"
"Barbara Wheeler","Cynthia Soto","ILL16","IL","16","L"
"Jehan Gordon","Margo McDermed","ILL16","IL","16","L"
"Natalie Manley","Emily McAsey","ILL16","IL","16","L"
"Arthur Turner","Sonya Harper","ILL16","IL","16","L"
"Mike Smiddy","Frances Hurley","ILL16","IL","16","L"
"Barbara Wheeler","Keith Wheeler","ILL16","IL","16","L"
"Jerry Costello","Litesa Wallace","ILL16","IL","16","L"
"Barbara Wheeler","Sara Wojcicki Jimenez","ILL16","IL","16","L"
